,Year,Month,Day,Hour,Minute,DHI,Temperature,Wind Speed,Solar Zenith Angle,Surface Albedo,GHI,DNI,datetime,datetime_utc,datetime_local,Kt,date,daily_kt
13809,2019,10,15,16,30,140,32.2,3.0,66.32000000000001,0.16,323,455,2019-10-15 16:30:00,2019-10-15 16:30:00+00:00,2019-10-15 13:30:00-03:00,0.26561417321156666,2019-10-15,
13810,2019,10,15,17,0,114,31.3,3.2,73.25,0.16,208,327,2019-10-15 17:00:00,2019-10-15 17:00:00+00:00,2019-10-15 14:00:00-03:00,0.18259172505696525,2019-10-15,
13811,2019,10,15,17,30,69,30.0,3.4000000000000004,80.15,0.16,100,180,2019-10-15 17:30:00,2019-10-15 17:30:00+00:00,2019-10-15 14:30:00-03:00,0.09577029337116452,2019-10-15,
13812,2019,10,15,18,0,17,28.8,3.5,86.92,0.16,19,33,2019-10-15 18:00:00,2019-10-15 18:00:00+00:00,2019-10-15 15:00:00-03:00,0.02037069265246967,2019-10-15,
13813,2019,10,15,18,30,0,27.700000000000003,3.8,93.98,0.16,0,0,2019-10-15 18:30:00,2019-10-15 18:30:00+00:00,2019-10-15 15:30:00-03:00,0.0,2019-10-15,
13814,2019,10,15,19,0,0,26.5,4.1000000000000005,100.76,0.16,0,0,2019-10-15 19:00:00,2019-10-15 19:00:00+00:00,2019-10-15 16:00:00-03:00,0.0,2019-10-15,
13815,2019,10,15,19,30,0,25.5,4.3,107.45,0.16,0,0,2019-10-15 19:30:00,2019-10-15 19:30:00+00:00,2019-10-15 16:30:00-03:00,0.0,2019-10-15,
13816,2019,10,15,20,0,0,24.5,4.5,114.02,0.16,0,0,2019-10-15 20:00:00,2019-10-15 20:00:00+00:00,2019-10-15 17:00:00-03:00,0.0,2019-10-15,
13817,2019,10,15,20,30,0,24.5,4.5,120.41,0.16,0,0,2019-10-15 20:30:00,2019-10-15 20:30:00+00:00,2019-10-15 17:30:00-03:00,0.0,2019-10-15,
13818,2019,10,15,21,0,0,23.0,4.5,126.56,0.16,0,0,2019-10-15 21:00:00,2019-10-15 21:00:00+00:00,2019-10-15 18:00:00-03:00,0.0,2019-10-15,
13819,2019,10,15,21,30,0,22.5,4.5,132.37,0.16,0,0,2019-10-15 21:30:00,2019-10-15 21:30:00+00:00,2019-10-15 18:30:00-03:00,,2019-10-15,
13820,2019,10,15,22,0,0,21.9,4.4,137.71,0.16,0,0,2019-10-15 22:00:00,2019-10-15 22:00:00+00:00,2019-10-15 19:00:00-03:00,,2019-10-15,
13821,2019,10,15,22,30,0,21.5,4.3,142.37,0.16,0,0,2019-10-15 22:30:00,2019-10-15 22:30:00+00:00,2019-10-15 19:30:00-03:00,,2019-10-15,
13822,2019,10,15,23,0,0,21.1,4.2,146.06,0.16,0,0,2019-10-15 23:00:00,2019-10-15 23:00:00+00:00,2019-10-15 20:00:00-03:00,,2019-10-15,
13823,2019,10,15,23,30,0,20.8,4.0,148.44,0.16,0,0,2019-10-15 23:30:00,2019-10-15 23:30:00+00:00,2019-10-15 20:30:00-03:00,,2019-10-15,
13824,2019,10,16,0,0,0,20.5,3.9,149.20000000000002,0.16,0,0,2019-10-16 00:00:00,2019-10-16 00:00:00+00:00,2019-10-15 21:00:00-03:00,,2019-10-15,
13825,2019,10,16,0,30,0,20.3,3.8,148.23,0.16,0,0,2019-10-16 00:30:00,2019-10-16 00:30:00+00:00,2019-10-15 21:30:00-03:00,,2019-10-15,
13826,2019,10,16,1,0,0,20.200000000000003,3.6,145.68,0.16,0,0,2019-10-16 01:00:00,2019-10-16 01:00:00+00:00,2019-10-15 22:00:00-03:00,,2019-10-15,
13827,2019,10,16,1,30,0,20.0,3.6,141.86,0.16,0,0,2019-10-16 01:30:00,2019-10-16 01:30:00+00:00,2019-10-15 22:30:00-03:00,,2019-10-15,
13828,2019,10,16,2,0,0,19.9,3.5,137.11,0.16,0,0,2019-10-16 02:00:00,2019-10-16 02:00:00+00:00,2019-10-15 23:00:00-03:00,,2019-10-15,
13829,2019,10,16,2,30,0,19.8,3.4000000000000004,131.71,0.16,0,0,2019-10-16 02:30:00,2019-10-16 02:30:00+00:00,2019-10-15 23:30:00-03:00,,2019-10-15,
13830,2019,10,16,3,0,0,19.700000000000003,3.3000000000000003,125.85,0.16,0,0,2019-10-16 03:00:00,2019-10-16 03:00:00+00:00,2019-10-16 00:00:00-03:00,,2019-10-16,
13831,2019,10,16,3,30,0,19.6,3.2,119.66,0.16,0,0,2019-10-16 03:30:00,2019-10-16 03:30:00+00:00,2019-10-16 00:30:00-03:00,,2019-10-16,
13832,2019,10,16,4,0,0,19.5,3.1,113.25,0.16,0,0,2019-10-16 04:00:00,2019-10-16 04:00:00+00:00,2019-10-16 01:00:00-03:00,,2019-10-16,
13833,2019,10,16,4,30,0,19.5,3.0,106.67,0.16,0,0,2019-10-16 04:30:00,2019-10-16 04:30:00+00:00,2019-10-16 01:30:00-03:00,,2019-10-16,
13834,2019,10,16,5,0,0,19.4,2.8000000000000003,99.96,0.16,0,0,2019-10-16 05:00:00,2019-10-16 05:00:00+00:00,2019-10-16 02:00:00-03:00,,2019-10-16,
13835,2019,10,16,5,30,0,19.6,2.9000000000000004,93.17,0.16,0,0,2019-10-16 05:30:00,2019-10-16 05:30:00+00:00,2019-10-16 02:30:00-03:00,,2019-10-16,
13836,2019,10,16,6,0,25,19.8,3.0,86.13,0.16,29,67,2019-10-16 06:00:00,2019-10-16 06:00:00+00:00,2019-10-16 03:00:00-03:00,,2019-10-16,
13837,2019,10,16,6,30,71,21.0,3.2,79.32000000000001,0.16,119,255,2019-10-16 06:30:00,2019-10-16 06:30:00+00:00,2019-10-16 03:30:00-03:00,,2019-10-16,
13838,2019,10,16,7,0,101,22.200000000000003,3.5,72.42,0.16,231,431,2019-10-16 07:00:00,2019-10-16 07:00:00+00:00,2019-10-16 04:00:00-03:00,,2019-10-16,
13839,2019,10,16,7,30,123,23.8,3.5,65.48,0.16,347,540,2019-10-16 07:30:00,2019-10-16 07:30:00+00:00,2019-10-16 04:30:00-03:00,,2019-10-16,
13840,2019,10,16,8,0,131,25.4,3.5,58.54,0.16,470,648,2019-10-16 08:00:00,2019-10-16 08:00:00+00:00,2019-10-16 05:00:00-03:00,,2019-10-16,
13841,2019,10,16,8,30,143,26.9,3.3000000000000003,51.61,0.16,581,706,2019-10-16 08:30:00,2019-10-16 08:30:00+00:00,2019-10-16 05:30:00-03:00,,2019-10-16,
13842,2019,10,16,9,0,139,28.4,3.2,44.73,0.16,691,776,2019-10-16 09:00:00,2019-10-16 09:00:00+00:00,2019-10-16 06:00:00-03:00,5.445774722462751,2019-10-16,
13843,2019,10,16,9,30,147,29.8,3.0,37.93,0.16,784,808,2019-10-16 09:30:00,2019-10-16 09:30:00+00:00,2019-10-16 06:30:00-03:00,2.7118986973127046,2019-10-16,
13844,2019,10,16,10,0,149,31.200000000000003,2.8000000000000003,31.29,0.16,863,836,2019-10-16 10:00:00,2019-10-16 10:00:00+00:00,2019-10-16 07:00:00-03:00,1.927217898911532,2019-10-16,
13845,2019,10,16,10,30,153,32.2,2.6,24.95,0.16,926,852,2019-10-16 10:30:00,2019-10-16 10:30:00+00:00,2019-10-16 07:30:00-03:00,1.542637346455479,2019-10-16,
13846,2019,10,16,11,0,156,33.300000000000004,2.3000000000000003,19.2,0.16,972,864,2019-10-16 11:00:00,2019-10-16 11:00:00+00:00,2019-10-16 08:00:00-03:00,1.3066046945040437,2019-10-16,
13847,2019,10,16,11,30,158,34.0,2.0,14.79,0.16,999,870,2019-10-16 11:30:00,2019-10-16 11:30:00+00:00,2019-10-16 08:30:00-03:00,1.1400660108691643,2019-10-16,
13848,2019,10,16,12,0,159,34.800000000000004,1.8,13.14,0.16,1007,871,2019-10-16 12:00:00,2019-10-16 12:00:00+00:00,2019-10-16 09:00:00-03:00,1.0119956678770643,2019-10-16,
13849,2019,10,16,12,30,158,35.1,1.6,15.18,0.16,996,869,2019-10-16 12:30:00,2019-10-16 12:30:00+00:00,2019-10-16 09:30:00-03:00,0.9068753971692484,2019-10-16,
13850,2019,10,16,13,0,161,35.4,1.4,19.8,0.16,965,855,2019-10-16 13:00:00,2019-10-16 13:00:00+00:00,2019-10-16 10:00:00-03:00,0.8149379764242836,2019-10-16,
13851,2019,10,16,13,30,158,35.2,1.4,25.64,0.16,918,844,2019-10-16 13:30:00,2019-10-16 13:30:00+00:00,2019-10-16 10:30:00-03:00,0.7337052858487189,2019-10-16,
13852,2019,10,16,14,0,160,35.1,1.4,32.03,0.16,853,817,2019-10-16 14:00:00,2019-10-16 14:00:00+00:00,2019-10-16 11:00:00-03:00,0.6570312252657178,2019-10-16,
13853,2019,10,16,14,30,391,34.7,1.5,38.69,0.16,520,164,2019-10-16 14:30:00,2019-10-16 14:30:00+00:00,2019-10-16 11:30:00-03:00,0.3925782583940028,2019-10-16,
13854,2019,10,16,15,0,159,34.300000000000004,1.6,45.49,0.16,675,736,2019-10-16 15:00:00,2019-10-16 15:00:00+00:00,2019-10-16 12:00:00-03:00,0.507643539930746,2019-10-16,
13855,2019,10,16,15,30,148,33.800000000000004,1.8,52.38,0.16,570,691,2019-10-16 15:30:00,2019-10-16 15:30:00+00:00,2019-10-16 12:30:00-03:00,0.43396550268961287,2019-10-16,
13856,2019,10,16,16,0,211,33.4,1.9,59.3,0.16,372,316,2019-10-16 16:00:00,2019-10-16 16:00:00+00:00,2019-10-16 13:00:00-03:00,0.2914807568379774,2019-10-16,
13857,2019,10,16,16,30,144,32.7,2.0,66.24,0.16,298,384,2019-10-16 16:30:00,2019-10-16 16:30:00+00:00,2019-10-16 13:30:00-03:00,0.2445362210489989,2019-10-16,
13858,2019,10,16,17,0,93,32.0,2.0,73.17,0.16,221,443,2019-10-16 17:00:00,2019-10-16 17:00:00+00:00,2019-10-16 14:00:00-03:00,0.19358273917019345,2019-10-16,
13859,2019,10,16,17,30,62,30.6,1.7000000000000002,80.07000000000001,0.16,87,144,2019-10-16 17:30:00,2019-10-16 17:30:00+00:00,2019-10-16 14:30:00-03:00,0.08312994338738536,2019-10-16,
13860,2019,10,16,18,0,20,29.3,1.5,86.84,0.16,24,68,2019-10-16 18:00:00,2019-10-16 18:00:00+00:00,2019-10-16 15:00:00-03:00,0.025667524092981675,2019-10-16,
13861,2019,10,16,18,30,0,28.8,1.9,93.89,0.16,0,0,2019-10-16 18:30:00,2019-10-16 18:30:00+00:00,2019-10-16 15:30:00-03:00,0.0,2019-10-16,
13862,2019,10,16,19,0,0,28.200000000000003,2.3000000000000003,100.66,0.16,0,0,2019-10-16 19:00:00,2019-10-16 19:00:00+00:00,2019-10-16 16:00:00-03:00,0.0,2019-10-16,
13863,2019,10,16,19,30,0,27.700000000000003,2.7,107.34,0.16,0,0,2019-10-16 19:30:00,2019-10-16 19:30:00+00:00,2019-10-16 16:30:00-03:00,0.0,2019-10-16,
13864,2019,10,16,20,0,0,27.1,3.1,113.89,0.16,0,0,2019-10-16 20:00:00,2019-10-16 20:00:00+00:00,2019-10-16 17:00:00-03:00,0.0,2019-10-16,
13865,2019,10,16,20,30,0,27.1,3.1,120.26,0.16,0,0,2019-10-16 20:30:00,2019-10-16 20:30:00+00:00,2019-10-16 17:30:00-03:00,0.0,2019-10-16,
13866,2019,10,16,21,0,0,25.5,3.6,126.38,0.16,0,0,2019-10-16 21:00:00,2019-10-16 21:00:00+00:00,2019-10-16 18:00:00-03:00,0.0,2019-10-16,
13867,2019,10,16,21,30,0,24.6,3.7,132.17000000000002,0.16,0,0,2019-10-16 21:30:00,2019-10-16 21:30:00+00:00,2019-10-16 18:30:00-03:00,,2019-10-16,
13868,2019,10,16,22,0,0,23.700000000000003,3.8,137.48,0.16,0,0,2019-10-16 22:00:00,2019-10-16 22:00:00+00:00,2019-10-16 19:00:00-03:00,,2019-10-16,
13869,2019,10,16,22,30,0,23.0,3.7,142.09,0.16,0,0,2019-10-16 22:30:00,2019-10-16 22:30:00+00:00,2019-10-16 19:30:00-03:00,,2019-10-16,
13870,2019,10,16,23,0,0,22.3,3.7,145.74,0.16,0,0,2019-10-16 23:00:00,2019-10-16 23:00:00+00:00,2019-10-16 20:00:00-03:00,,2019-10-16,
13871,2019,10,16,23,30,0,21.9,3.6,148.09,0.16,0,0,2019-10-16 23:30:00,2019-10-16 23:30:00+00:00,2019-10-16 20:30:00-03:00,,2019-10-16,
13872,2019,10,17,0,0,0,21.4,3.5,148.83,0.16,0,0,2019-10-17 00:00:00,2019-10-17 00:00:00+00:00,2019-10-16 21:00:00-03:00,,2019-10-16,
13873,2019,10,17,0,30,0,21.1,3.3000000000000003,147.86,0.16,0,0,2019-10-17 00:30:00,2019-10-17 00:30:00+00:00,2019-10-16 21:30:00-03:00,,2019-10-16,
13874,2019,10,17,1,0,0,20.8,3.2,145.33,0.16,0,0,2019-10-17 01:00:00,2019-10-17 01:00:00+00:00,2019-10-16 22:00:00-03:00,,2019-10-16,
13875,2019,10,17,1,30,0,20.6,3.2,141.53,0.16,0,0,2019-10-17 01:30:00,2019-10-17 01:30:00+00:00,2019-10-16 22:30:00-03:00,,2019-10-16,
13876,2019,10,17,2,0,0,20.4,3.1,136.81,0.16,0,0,2019-10-17 02:00:00,2019-10-17 02:00:00+00:00,2019-10-16 23:00:00-03:00,,2019-10-16,
13877,2019,10,17,2,30,0,20.3,3.0,131.43,0.16,0,0,2019-10-17 02:30:00,2019-10-17 02:30:00+00:00,2019-10-16 23:30:00-03:00,,2019-10-16,
13878,2019,10,17,3,0,0,20.200000000000003,2.9000000000000004,125.59,0.16,0,0,2019-10-17 03:00:00,2019-10-17 03:00:00+00:00,2019-10-17 00:00:00-03:00,,2019-10-17,
13879,2019,10,17,3,30,0,20.1,2.8000000000000003,119.42,0.16,0,0,2019-10-17 03:30:00,2019-10-17 03:30:00+00:00,2019-10-17 00:30:00-03:00,,2019-10-17,
13880,2019,10,17,4,0,0,20.1,2.7,113.02,0.16,0,0,2019-10-17 04:00:00,2019-10-17 04:00:00+00:00,2019-10-17 01:00:00-03:00,,2019-10-17,
13881,2019,10,17,4,30,0,20.1,2.6,106.46,0.16,0,0,2019-10-17 04:30:00,2019-10-17 04:30:00+00:00,2019-10-17 01:30:00-03:00,,2019-10-17,
13882,2019,10,17,5,0,0,20.0,2.5,99.76,0.16,0,0,2019-10-17 05:00:00,2019-10-17 05:00:00+00:00,2019-10-17 02:00:00-03:00,,2019-10-17,
13883,2019,10,17,5,30,0,20.3,2.6,92.98,0.16,0,0,2019-10-17 05:30:00,2019-10-17 05:30:00+00:00,2019-10-17 02:30:00-03:00,,2019-10-17,
13884,2019,10,17,6,0,25,20.6,2.6,85.95,0.16,34,118,2019-10-17 06:00:00,2019-10-17 06:00:00+00:00,2019-10-17 03:00:00-03:00,,2019-10-17,
13885,2019,10,17,6,30,62,22.0,2.9000000000000004,79.15,0.16,126,338,2019-10-17 06:30:00,2019-10-17 06:30:00+00:00,2019-10-17 03:30:00-03:00,,2019-10-17,
13886,2019,10,17,7,0,87,23.4,3.3000000000000003,72.24,0.16,241,506,2019-10-17 07:00:00,2019-10-17 07:00:00+00:00,2019-10-17 04:00:00-03:00,,2019-10-17,
13887,2019,10,17,7,30,105,25.1,3.3000000000000003,65.3,0.16,361,611,2019-10-17 07:30:00,2019-10-17 07:30:00+00:00,2019-10-17 04:30:00-03:00,,2019-10-17,
13888,2019,10,17,8,0,116,26.8,3.4000000000000004,58.36,0.16,481,696,2019-10-17 08:00:00,2019-10-17 08:00:00+00:00,2019-10-17 05:00:00-03:00,,2019-10-17,
13889,2019,10,17,8,30,127,28.5,3.2,51.43,0.16,594,750,2019-10-17 08:30:00,2019-10-17 08:30:00+00:00,2019-10-17 05:30:00-03:00,,2019-10-17,
13890,2019,10,17,9,0,133,30.3,3.0,44.54,0.16,701,797,2019-10-17 09:00:00,2019-10-17 09:00:00+00:00,2019-10-17 06:00:00-03:00,5.328844631570235,2019-10-17,
13891,2019,10,17,9,30,140,31.8,2.7,37.73,0.16,794,827,2019-10-17 09:30:00,2019-10-17 09:30:00+00:00,2019-10-17 06:30:00-03:00,2.7037149778255403,2019-10-17,
13892,2019,10,17,10,0,144,33.300000000000004,2.5,31.07,0.16,873,850,2019-10-17 10:00:00,2019-10-17 10:00:00+00:00,2019-10-17 07:00:00-03:00,1.9302880668806737,2019-10-17,
13893,2019,10,17,10,30,148,34.4,2.2,24.7,0.16,935,866,2019-10-17 10:30:00,2019-10-17 10:30:00+00:00,2019-10-17 07:30:00-03:00,1.5464324204103659,2019-10-17,
13894,2019,10,17,11,0,153,35.4,1.9,18.91,0.16,980,874,2019-10-17 11:00:00,2019-10-17 11:00:00+00:00,2019-10-17 08:00:00-03:00,1.3099436508206275,2019-10-17,
13895,2019,10,17,11,30,155,36.1,1.7000000000000002,14.44,0.16,1007,880,2019-10-17 11:30:00,2019-10-17 11:30:00+00:00,2019-10-17 08:30:00-03:00,1.1438912853762995,2019-10-17,
13896,2019,10,17,12,0,154,36.8,1.5,12.78,0.16,1016,884,2019-10-17 12:00:00,2019-10-17 12:00:00+00:00,2019-10-17 09:00:00-03:00,1.0170474690430795,2019-10-17,
13897,2019,10,17,12,30,155,37.1,1.3,14.89,0.16,1005,880,2019-10-17 12:30:00,2019-10-17 12:30:00+00:00,2019-10-17 09:30:00-03:00,0.9119618541106426,2019-10-17,
13898,2019,10,17,13,0,159,37.4,1.1,19.59,0.16,973,864,2019-10-17 13:00:00,2019-10-17 13:00:00+00:00,2019-10-17 10:00:00-03:00,0.8192198217386054,2019-10-17,
13899,2019,10,17,13,30,156,37.4,0.9,25.48,0.16,924,851,2019-10-17 13:30:00,2019-10-17 13:30:00+00:00,2019-10-17 10:30:00-03:00,0.7364944119476252,2019-10-17,
13900,2019,10,17,14,0,162,37.3,0.7000000000000001,31.9,0.16,855,816,2019-10-17 14:00:00,2019-10-17 14:00:00+00:00,2019-10-17 11:00:00-03:00,0.6569308661690398,2019-10-17,
13901,2019,10,17,14,30,157,36.8,0.5,38.58,0.16,775,790,2019-10-17 14:30:00,2019-10-17 14:30:00+00:00,2019-10-17 11:30:00-03:00,0.5837343012297154,2019-10-17,
13902,2019,10,17,15,0,161,36.2,0.3,45.4,0.16,676,734,2019-10-17 15:00:00,2019-10-17 15:00:00+00:00,2019-10-17 12:00:00-03:00,0.5072780499842356,2019-10-17,
13903,2019,10,17,15,30,149,35.6,0.2,52.3,0.16,570,688,2019-10-17 15:30:00,2019-10-17 15:30:00+00:00,2019-10-17 12:30:00-03:00,0.4330466661042387,2019-10-17,
13904,2019,10,17,16,0,138,34.9,0.2,59.22,0.16,456,622,2019-10-17 16:00:00,2019-10-17 16:00:00+00:00,2019-10-17 13:00:00-03:00,0.3565565717725487,2019-10-17,
13905,2019,10,17,16,30,120,34.2,0.3,66.16,0.16,338,540,2019-10-17 16:30:00,2019-10-17 16:30:00+00:00,2019-10-17 13:30:00-03:00,0.27678230085918437,2019-10-17,
13906,2019,10,17,17,0,115,33.5,0.4,73.09,0.16,161,160,2019-10-17 17:00:00,2019-10-17 17:00:00+00:00,2019-10-17 14:00:00-03:00,0.14072487231194178,2019-10-17,
13907,2019,10,17,17,30,64,32.4,0.4,79.99,0.16,79,88,2019-10-17 17:30:00,2019-10-17 17:30:00+00:00,2019-10-17 14:30:00-03:00,0.07531546345919511,2019-10-17,
13908,2019,10,17,18,0,20,31.3,0.5,86.76,0.16,24,72,2019-10-17 18:00:00,2019-10-17 18:00:00+00:00,2019-10-17 15:00:00-03:00,0.02560430715588366,2019-10-17,
13909,2019,10,17,18,30,0,30.6,0.5,93.79,0.16,0,0,2019-10-17 18:30:00,2019-10-17 18:30:00+00:00,2019-10-17 15:30:00-03:00,0.0,2019-10-17,
13910,2019,10,17,19,0,0,29.9,0.5,100.55,0.16,0,0,2019-10-17 19:00:00,2019-10-17 19:00:00+00:00,2019-10-17 16:00:00-03:00,0.0,2019-10-17,
13911,2019,10,17,19,30,0,29.4,0.6000000000000001,107.22,0.16,0,0,2019-10-17 19:30:00,2019-10-17 19:30:00+00:00,2019-10-17 16:30:00-03:00,0.0,2019-10-17,
13912,2019,10,17,20,0,0,28.9,0.7000000000000001,113.75,0.16,0,0,2019-10-17 20:00:00,2019-10-17 20:00:00+00:00,2019-10-17 17:00:00-03:00,0.0,2019-10-17,
13913,2019,10,17,20,30,0,28.9,0.7000000000000001,120.1,0.16,0,0,2019-10-17 20:30:00,2019-10-17 20:30:00+00:00,2019-10-17 17:30:00-03:00,0.0,2019-10-17,
13914,2019,10,17,21,0,0,28.0,0.8,126.21,0.16,0,0,2019-10-17 21:00:00,2019-10-17 21:00:00+00:00,2019-10-17 18:00:00-03:00,0.0,2019-10-17,
13915,2019,10,17,21,30,0,27.700000000000003,0.9,131.97,0.16,0,0,2019-10-17 21:30:00,2019-10-17 21:30:00+00:00,2019-10-17 18:30:00-03:00,,2019-10-17,
13916,2019,10,17,22,0,0,27.3,1.0,137.24,0.16,0,0,2019-10-17 22:00:00,2019-10-17 22:00:00+00:00,2019-10-17 19:00:00-03:00,,2019-10-17,
13917,2019,10,17,22,30,0,27.0,1.0,141.82,0.16,0,0,2019-10-17 22:30:00,2019-10-17 22:30:00+00:00,2019-10-17 19:30:00-03:00,,2019-10-17,
13918,2019,10,17,23,0,0,26.6,1.0,145.43,0.16,0,0,2019-10-17 23:00:00,2019-10-17 23:00:00+00:00,2019-10-17 20:00:00-03:00,,2019-10-17,
13919,2019,10,17,23,30,0,26.200000000000003,1.0,147.74,0.16,0,0,2019-10-17 23:30:00,2019-10-17 23:30:00+00:00,2019-10-17 20:30:00-03:00,,2019-10-17,
13920,2019,10,18,0,0,0,25.8,1.0,148.47,0.16,0,0,2019-10-18 00:00:00,2019-10-18 00:00:00+00:00,2019-10-17 21:00:00-03:00,,2019-10-17,
13921,2019,10,18,0,30,0,25.5,1.1,147.5,0.16,0,0,2019-10-18 00:30:00,2019-10-18 00:30:00+00:00,2019-10-17 21:30:00-03:00,,2019-10-17,
13922,2019,10,18,1,0,0,25.1,1.2000000000000002,144.98,0.16,0,0,2019-10-18 01:00:00,2019-10-18 01:00:00+00:00,2019-10-17 22:00:00-03:00,,2019-10-17,
13923,2019,10,18,1,30,0,24.8,1.2000000000000002,141.20000000000002,0.16,0,0,2019-10-18 01:30:00,2019-10-18 01:30:00+00:00,2019-10-17 22:30:00-03:00,,2019-10-17,
13924,2019,10,18,2,0,0,24.4,1.2000000000000002,136.51,0.16,0,0,2019-10-18 02:00:00,2019-10-18 02:00:00+00:00,2019-10-17 23:00:00-03:00,,2019-10-17,
13925,2019,10,18,2,30,0,24.1,1.2000000000000002,131.15,0.16,0,0,2019-10-18 02:30:00,2019-10-18 02:30:00+00:00,2019-10-17 23:30:00-03:00,,2019-10-17,
13926,2019,10,18,3,0,0,23.8,1.2000000000000002,125.33,0.16,0,0,2019-10-18 03:00:00,2019-10-18 03:00:00+00:00,2019-10-18 00:00:00-03:00,,2019-10-18,
13927,2019,10,18,3,30,0,23.6,1.2000000000000002,119.19,0.16,0,0,2019-10-18 03:30:00,2019-10-18 03:30:00+00:00,2019-10-18 00:30:00-03:00,,2019-10-18,
13928,2019,10,18,4,0,0,23.4,1.2000000000000002,112.8,0.16,0,0,2019-10-18 04:00:00,2019-10-18 04:00:00+00:00,2019-10-18 01:00:00-03:00,,2019-10-18,
13929,2019,10,18,4,30,0,23.1,1.3,106.25,0.16,0,0,2019-10-18 04:30:00,2019-10-18 04:30:00+00:00,2019-10-18 01:30:00-03:00,,2019-10-18,
13930,2019,10,18,5,0,0,22.9,1.4,99.57,0.16,0,0,2019-10-18 05:00:00,2019-10-18 05:00:00+00:00,2019-10-18 02:00:00-03:00,,2019-10-18,
13931,2019,10,18,5,30,0,23.200000000000003,1.6,92.79,0.16,0,0,2019-10-18 05:30:00,2019-10-18 05:30:00+00:00,2019-10-18 02:30:00-03:00,,2019-10-18,
13932,2019,10,18,6,0,26,23.5,1.8,85.77,0.16,33,96,2019-10-18 06:00:00,2019-10-18 06:00:00+00:00,2019-10-18 03:00:00-03:00,,2019-10-18,
13933,2019,10,18,6,30,67,24.6,2.0,78.97,0.16,123,294,2019-10-18 06:30:00,2019-10-18 06:30:00+00:00,2019-10-18 03:30:00-03:00,,2019-10-18,
13934,2019,10,18,7,0,116,25.8,2.1,72.07000000000001,0.16,194,253,2019-10-18 07:00:00,2019-10-18 07:00:00+00:00,2019-10-18 04:00:00-03:00,,2019-10-18,
13935,2019,10,18,7,30,178,27.5,2.4000000000000004,65.13,0.16,260,195,2019-10-18 07:30:00,2019-10-18 07:30:00+00:00,2019-10-18 04:30:00-03:00,,2019-10-18,
13936,2019,10,18,8,0,213,29.200000000000003,2.7,58.19,0.16,234,40,2019-10-18 08:00:00,2019-10-18 08:00:00+00:00,2019-10-18 05:00:00-03:00,,2019-10-18,
13937,2019,10,18,8,30,296,30.3,2.7,51.25,0.16,393,155,2019-10-18 08:30:00,2019-10-18 08:30:00+00:00,2019-10-18 05:30:00-03:00,,2019-10-18,
13938,2019,10,18,9,0,349,31.5,2.7,44.36,0.16,446,136,2019-10-18 09:00:00,2019-10-18 09:00:00+00:00,2019-10-18 06:00:00-03:00,3.2762420779462054,2019-10-18,
13939,2019,10,18,9,30,372,32.4,2.5,37.54,0.16,636,333,2019-10-18 09:30:00,2019-10-18 09:30:00+00:00,2019-10-18 06:30:00-03:00,2.1330780420289623,2019-10-18,
13940,2019,10,18,10,0,189,33.2,2.4000000000000004,30.86,0.16,844,763,2019-10-18 10:00:00,2019-10-18 10:00:00+00:00,2019-10-18 07:00:00-03:00,1.8482627352800776,2019-10-18,
13941,2019,10,18,10,30,195,33.800000000000004,2.2,24.46,0.16,906,781,2019-10-18 10:30:00,2019-10-18 10:30:00+00:00,2019-10-18 07:30:00-03:00,1.4879938348456472,2019-10-18,
13942,2019,10,18,11,0,206,34.300000000000004,2.0,18.62,0.16,947,781,2019-10-18 11:00:00,2019-10-18 11:00:00+00:00,2019-10-18 08:00:00-03:00,1.2589033667500138,2019-10-18,
13943,2019,10,18,11,30,209,34.7,1.9,14.1,0.16,974,789,2019-10-18 11:30:00,2019-10-18 11:30:00+00:00,2019-10-18 08:30:00-03:00,1.1014383369589902,2019-10-18,
13944,2019,10,18,12,0,211,35.0,1.7000000000000002,12.42,0.16,980,787,2019-10-18 12:00:00,2019-10-18 12:00:00+00:00,2019-10-18 09:00:00-03:00,0.977279669861781,2019-10-18,
13945,2019,10,18,12,30,210,35.1,1.6,14.6,0.16,969,785,2019-10-18 12:30:00,2019-10-18 12:30:00+00:00,2019-10-18 09:30:00-03:00,0.876390379381673,2019-10-18,
13946,2019,10,18,13,0,216,35.2,1.5,19.38,0.16,936,763,2019-10-18 13:00:00,2019-10-18 13:00:00+00:00,2019-10-18 10:00:00-03:00,0.7857601305230829,2019-10-18,
13947,2019,10,18,13,30,212,35.2,1.5,25.33,0.16,890,750,2019-10-18 13:30:00,2019-10-18 13:30:00+00:00,2019-10-18 10:30:00-03:00,0.7075193237413947,2019-10-18,
13948,2019,10,18,14,0,207,35.1,1.4,31.78,0.16,825,727,2019-10-18 14:00:00,2019-10-18 14:00:00+00:00,2019-10-18 11:00:00-03:00,0.6323435323820599,2019-10-18,
13949,2019,10,18,14,30,348,34.9,1.4,38.48,0.16,386,49,2019-10-18 14:30:00,2019-10-18 14:30:00+00:00,2019-10-18 11:30:00-03:00,0.29007982599076293,2019-10-18,
13950,2019,10,18,15,0,301,34.7,1.4,45.31,0.16,581,399,2019-10-18 15:00:00,2019-10-18 15:00:00+00:00,2019-10-18 12:00:00-03:00,0.4350540733163812,2019-10-18,
